# R [h^-1 Mpc], kT [keV]
0.8453566299444747, 6.387989996576209
0.8705475179651194, 6.502725266088097
0.8964890724107856, 6.615029703618799
0.923203662484226, 6.727334141149502
0.9507143239708659, 6.835749247510309
0.9790447791023836, 6.873184060020543
1.0082194570122083, 6.893116882266252
1.0382635148005739, 6.912563538115725
1.066352500322889, 6.934116915015558
1.0995955410507865, 6.938573440314395
1.1369057642766107, 6.971875838456615
1.1610031825856024, 6.900756639921402
1.1723482700279304, 6.779475487145898
1.1892339231617177, 6.659340298018668
1.2040647592568248, 6.474649156705421
1.216990323399776, 6.358333846405765
1.2327939784612199, 6.210377206484363
1.2465824370294991, 6.079578188963486
1.2599644259345197, 5.957915048305225
1.2734900697008127, 5.83692038644179
1.287160910454834, 5.7139202881938775
1.3009785068776827, 5.592257147535616
1.3149444343828007, 5.471930964467006
1.329060285295607, 5.348930866219094
1.3433276690350335, 5.227267725560832
1.3577482122970341, 5.106273063697397
1.3723235592400478, 4.98260448665466
1.3884960391215562, 4.8573761257573285
1.418887678883871, 4.734376027509416
1.4533890916018033, 4.61612955624693
1.4887294343472832, 4.498477288357623
1.5249291063890833, 4.380230817095137
1.5620090030208615, 4.263172752579008
1.5957251562683945, 4.147387981005405
1.6520730623808917, 3.9976487309644675
1.6809888357022051, 3.909027542164729
